date,section,exports,imports
2000-01-01,overall,25431356829.0,20823323043.0
2000-02-01,overall,27283174258.0,22067338380.0
2000-03-01,overall,31988645788.0,24984873231.0
2000-04-01,overall,28902713733.0,25500475032.0
2000-05-01,overall,30269492381.0,26032155365.0
2000-06-01,overall,31762585998.0,26992274608.0
2000-07-01,overall,32704770280.0,28657527281.0
2000-08-01,overall,34007709517.0,29089502799.0
2000-09-01,overall,34941150362.0,28742466416.0
2000-10-01,overall,32971839574.0,27281317008.0
2000-11-01,overall,32778559823.0,26765489297.0
2000-12-01,overall,30228316955.0,24522125807.0
2001-01-01,overall,28054917092.0,25014292247.0
2001-02-01,overall,28434980985.0,22202158380.0
2001-03-01,overall,29585276901.0,25426231891.0
2001-04-01,overall,27333623326.0,22863418850.0
2001-05-01,overall,28030322908.0,23219540745.0
2001-06-01,overall,27416637806.0,24191012370.0
2001-07-01,overall,26923582116.0,22568164442.0
2001-08-01,overall,27665106965.0,22201261374.0
2001-09-01,overall,27532841779.0,22236474758.0
2001-10-01,overall,28708859071.0,24373243340.0
2001-11-01,overall,28329918367.0,24352770731.0
2001-12-01,overall,26267747322.0,21580523897.0
2002-01-01,overall,27316928138.0,23032946501.0
2002-02-01,overall,24012915306.0,20364232876.0
2002-03-01,overall,30576213580.0,25581215994.0
2002-04-01,overall,28983013933.0,26948791099.0
2002-05-01,overall,28995522832.0,25368194525.0
2002-06-01,overall,29105760441.0,24841759927.0
2002-07-01,overall,30946934681.0,26869778749.0
2002-08-01,overall,31509652096.0,26830891766.0
2002-09-01,overall,31196582867.0,26416151108.0
2002-10-01,overall,33023867947.0,26994854552.0
2002-11-01,overall,32075412101.0,25606045802.0
2002-12-01,overall,29687213053.0,24235602593.0
2003-01-01,overall,31622061328.0,24541827701.0
2003-02-01,overall,27006772637.0,21284135134.0
2003-03-01,overall,33107681531.0,25834140270.0
2003-04-01,overall,32155266872.0,25463889805.0
2003-05-01,overall,31952415059.0,24973417969.0
2003-06-01,overall,32391394845.0,24911579076.0
2003-07-01,overall,32997985742.0,27596949473.0
2003-08-01,overall,33461772492.0,25519297789.0
2003-09-01,overall,34059586361.0,27317682752.0
2003-10-01,overall,37106151914.0,30368985271.0
2003-11-01,overall,33256041420.0,26602971794.0
2003-12-01,overall,38767261027.0,32122976140.0
2004-01-01,overall,35316065206.0,28518240804.0
2004-02-01,overall,32432734860.0,26382054409.0
2004-03-01,overall,40238448602.0,33323302835.0
2004-04-01,overall,39876514956.0,33525332913.0
2004-05-01,overall,38630957600.0,31589334324.0
2004-06-01,overall,39877834310.0,34645553686.0
2004-07-01,overall,42435331205.0,34929971772.0
2004-08-01,overall,41529135846.0,33329564410.0
2004-09-01,overall,44450311537.0,37635523962.0
2004-10-01,overall,44128365943.0,36031193994.0
2004-11-01,overall,38741533723.0,32769530878.0
2004-12-01,overall,43595758641.0,36952566941.0
2005-01-01,overall,39205808930.0,31245787987.0
2005-02-01,overall,36824804960.0,29459812858.0
2005-03-01,overall,46987097029.0,36538367802.0
2005-04-01,overall,43797531125.0,34996874420.0
2005-05-01,overall,42915869585.0,35960427961.0
2005-06-01,overall,44749721803.0,36731166921.0
2005-07-01,overall,43784289554.0,37599442074.0
2005-08-01,overall,46746312908.0,36654458072.0
2005-09-01,overall,48016870418.0,39967688863.0
2005-10-01,overall,49748242713.0,39129358191.0
2005-11-01,overall,43711720972.0,34610917341.0
2005-12-01,overall,49745390585.0,39976495173.0
2006-01-01,overall,43199834655.0,34170419111.0
2006-02-01,overall,42409082571.0,34732835413.0
2006-03-01,overall,51429024693.0,41522379826.0
2006-04-01,overall,45900138502.0,38715697672.0
2006-05-01,overall,48243868633.0,39922705561.0
2006-06-01,overall,49157212456.0,40629381278.0
2006-07-01,overall,50558415878.0,41131605572.0
2006-08-01,overall,53409587314.0,43088296816.0
2006-09-01,overall,53120776711.0,42540097169.0
2006-10-01,overall,48039233962.0,38296930412.0
2006-11-01,overall,51331488691.0,42045124906.0
2006-12-01,overall,52441680434.0,41352448828.0
2007-01-01,overall,47982139078.0,40337814350.0
2007-02-01,overall,40894793672.0,34116194941.0
2007-03-01,overall,48793518306.0,42357448820.0
2007-04-01,overall,45968460257.0,40212907057.0
2007-05-01,overall,49702123724.0,41571812540.0
2007-06-01,overall,49118554366.0,40296430982.0
2007-07-01,overall,50384374708.0,42443212029.0
2007-08-01,overall,53863036467.0,44590871421.0
2007-09-01,overall,54123978975.0,42530759776.0
2007-10-01,overall,54763008243.0,45374628800.0
2007-11-01,overall,54453930843.0,43948747030.0
2007-12-01,overall,54251713780.0,44263796596.0
2008-01-01,overall,53180806399.0,43209404432.0
2008-02-01,overall,47265650380.0,37902956153.0
2008-03-01,overall,51800899053.0,43612984629.0
2008-04-01,overall,55743052768.0,43230710388.0
2008-05-01,overall,61171154113.0,45403684956.0
2008-06-01,overall,58439018495.0,45101993279.0
2008-07-01,overall,63471705615.0,48727478539.0
2008-08-01,overall,59971938884.0,46856632099.0
2008-09-01,overall,62824502592.0,47400685451.0
2008-10-01,overall,52823431047.0,43708568387.0
2008-11-01,overall,51308452347.0,40211898440.0
2008-12-01,overall,45012902913.0,34437296964.0
2009-01-01,overall,37002648486.0,30070504118.0
2009-02-01,overall,38456095993.0,27362322874.0
2009-03-01,overall,42523581045.0,30909358931.0
2009-04-01,overall,41181082433.0,33715400719.0
2009-05-01,overall,43100989159.0,32996217735.0
2009-06-01,overall,45369425461.0,35980539906.0
2009-07-01,overall,49312749069.0,40988869787.0
2009-08-01,overall,48290955470.0,38255048665.0
2009-09-01,overall,47778690853.0,37959731261.0
2009-10-01,overall,54687916585.0,42803401516.0
2009-11-01,overall,50084844633.0,41115630946.0
2009-12-01,overall,54729127467.0,42512775825.0
2010-01-01,overall,52527084826.0,39445934003.0
2010-02-01,overall,46641030131.0,35104863869.0
2010-03-01,overall,59433342729.0,45061534362.0
2010-04-01,overall,51896054735.0,42706858437.0
2010-05-01,overall,52289540476.0,44093839779.0
2010-06-01,overall,52785411913.0,46743711854.0
2010-07-01,overall,55329798346.0,48386135154.0
2010-08-01,overall,52795410850.0,44522912597.0
2010-09-01,overall,50321711031.0,43462698542.0
2010-10-01,overall,54903920167.0,48123330374.0
2010-11-01,overall,52637383728.0,43699771253.0
2010-12-01,overall,57261799111.0,47476593113.0
2011-01-01,overall,54683016662.0,44904001493.0
2011-02-01,overall,50073854166.0,39232560871.0
2011-03-01,overall,62478547229.0,50645016733.0
2011-04-01,overall,58315213638.0,46777824113.0
2011-05-01,overall,55354448687.0,46604122525.0
2011-06-01,overall,59050183477.0,50340683663.0
2011-07-01,overall,59656829344.0,49780890765.0
2011-08-01,overall,58622809123.0,47549200486.0
2011-09-01,overall,58695595436.0,49043309539.0
2011-10-01,overall,63347032594.0,48939877454.0
2011-11-01,overall,56820840954.0,47357700898.0
2011-12-01,overall,60763566000.0,52451137812.0
2012-01-01,overall,55113798764.0,46299370760.0
2012-02-01,overall,56960978238.0,46281107551.0
2012-03-01,overall,62004146713.0,51331419683.0
2012-04-01,overall,57876348153.0,50222817660.0
2012-05-01,overall,58930911972.0,54166561790.0
2012-06-01,overall,61059412421.0,51770512288.0
2012-07-01,overall,58051281794.0,54504239100.0
2012-08-01,overall,55668073212.0,48871576321.0
2012-09-01,overall,59942321870.0,53142734185.0
2012-10-01,overall,61229715163.0,51686300092.0
2012-11-01,overall,58316825835.0,49377602699.0
2012-12-01,overall,57487433652.0,49022707677.0
2013-01-01,overall,57080009968.0,53724592564.0
2013-02-01,overall,52493269342.0,44254804367.0
2013-03-01,overall,60049396558.0,55111512364.0
2013-04-01,overall,55836591370.0,54771255537.0
2013-05-01,overall,55656734155.0,52922490040.0
2013-06-01,overall,56648840040.0,52423218308.0
2013-07-01,overall,60629588129.0,57863972251.0
2013-08-01,overall,62795949689.0,55788771651.0
2013-09-01,overall,63283497110.0,54599253291.0
2013-10-01,overall,67193590152.0,58561683032.0
2013-11-01,overall,62408583265.0,52523550275.0
2013-12-01,overall,65916348664.0,56149769627.0
2014-01-01,overall,64053466843.0,57609512916.0
2014-02-01,overall,58927613776.0,48477971118.0
2014-03-01,overall,64892878701.0,55428407399.0
2014-04-01,overall,66197568668.0,57488341030.0
2014-05-01,overall,64750457124.0,59162806558.0
2014-06-01,overall,61202242885.0,57120353139.0
2014-07-01,overall,61062672099.0,57476526817.0
2014-08-01,overall,63890106457.0,60019750921.0
2014-09-01,overall,64502722880.0,55193524314.0
2014-10-01,overall,64986498797.0,63903658806.0
2014-11-01,overall,63590930968.0,52599104137.0
2014-12-01,overall,67359724198.0,58457190152.0
2015-01-01,overall,62971400635.0,54641285144.0
2015-02-01,overall,52473779734.0,48643971878.0
2015-03-01,overall,65510833005.0,58607087941.0
2015-04-01,overall,60046763429.0,53707720377.0
2015-05-01,overall,60419471581.0,55076894560.0
2015-06-01,overall,64309892901.0,56498955578.0
2015-07-01,overall,63319085654.0,60830347311.0
2015-08-01,overall,66572612902.0,56332681872.0
2015-09-01,overall,70152287958.0,60503376192.0
2015-10-01,overall,75741409616.0,63635786035.0
2015-11-01,overall,67563449137.0,57384937450.0
2015-12-01,overall,68274096386.0,59915393156.0
2016-01-01,overall,61850814361.0,56455203814.0
2016-02-01,overall,56716656429.0,49365944097.0
2016-03-01,overall,66554989271.0,55390987779.0
2016-04-01,overall,61319194254.0,52285629768.0
2016-05-01,overall,59990439396.0,56772615755.0
2016-06-01,overall,66508278398.0,60926497367.0
2016-07-01,overall,60067303412.0,57967604002.0
2016-08-01,overall,67667606708.0,59044699902.0
2016-09-01,overall,68182138079.0,60468803189.0
2016-10-01,overall,69334232068.0,59452047169.0
2016-11-01,overall,72971032724.0,63857551154.0
2016-12-01,overall,75801473347.0,66831083624.0
2017-01-01,overall,70309404589.0,65439555215.0
2017-02-01,overall,71979306222.0,63058521239.0
2017-03-01,overall,82890858103.0,77240296485.0
2017-04-01,overall,74243425839.0,65210734893.0
2017-05-01,overall,79215990063.0,72973424563.0
2017-06-01,overall,72823576835.0,62627394536.0
2017-07-01,overall,78747828253.0,70589577401.0
2017-08-01,overall,82024847847.0,72113002987.0
2017-09-01,overall,77861456973.0,69650394535.0
2017-10-01,overall,81862196892.0,71851134024.0
2017-11-01,overall,83485946610.0,73551888413.0
2017-12-01,overall,79481981178.0,72116257900.0
2018-01-01,overall,83252374097.0,73201318749.0
2018-02-01,overall,70552338027.0,61416781311.0
2018-03-01,overall,84855731676.0,69896689462.0
2018-04-01,overall,84636362311.0,71373505674.0
2018-05-01,overall,82862036666.0,74039605524.0
2018-06-01,overall,78845180411.0,72746234032.0
2018-07-01,overall,86474633443.0,78349145431.0
2018-08-01,overall,81982175631.0,80536081015.0
2018-09-01,overall,83341938041.0,67770939016.0
2018-10-01,overall,97122030236.0,80270465604.0
2018-11-01,overall,85542538247.0,77046310904.0
2018-12-01,overall,84119529105.0,73156938920.0
2019-01-01,overall,86340816726.0,73921663552.0
2019-02-01,overall,67683054771.0,55567217045.0
2019-03-01,overall,85677001848.0,69681372619.0
2019-04-01,overall,86227856480.0,74376807130.0
2019-05-01,overall,84678578412.0,75108549218.0
2019-06-01,overall,76690883882.0,65630287982.0
2019-07-01,overall,89764904260.0,73796315739.0
2019-08-01,overall,81513265567.0,70460901208.0
2019-09-01,overall,78251519636.0,69437628887.0
2019-10-01,overall,90860958317.0,73288784297.0
2019-11-01,overall,80947366191.0,74261125522.0
2019-12-01,overall,86435709989.0,73880158481.0
2020-01-01,overall,84288448529.0,72249892504.0
2020-02-01,overall,74604085453.0,62160441629.0
2020-03-01,overall,80229216382.0,68737275003.0
2020-04-01,overall,64911019816.0,69375547785.0
2020-05-01,overall,62800999398.0,52942892286.0
2020-06-01,overall,82905374179.0,62995791618.0
2020-07-01,overall,92682081891.0,67424248124.0
2020-08-01,overall,80754283800.0,65974870402.0
2020-09-01,overall,88892145201.0,66955956809.0
2020-10-01,overall,91190220008.0,68930985423.0
2020-11-01,overall,84721268600.0,67616623101.0
2020-12-01,overall,95847622662.0,75116795059.0
2021-01-01,overall,89676766017.0,73057699889.0
2021-02-01,overall,87804311926.0,69680094650.0
2021-03-01,overall,105228130706.0,80867130551.0
2021-04-01,overall,105630904879.0,85293186379.0
2021-05-01,overall,92387496974.0,78531656132.0
2021-06-01,overall,105316873234.0,83217277093.0
2021-07-01,overall,97124455453.0,83564140447.0
2021-08-01,overall,95379368745.0,74245022750.0
2021-09-01,overall,110882447759.0,84650170712.0
2021-10-01,overall,114488118913.0,87905449537.0
2021-11-01,overall,112670570259.0,93383639697.0
2021-12-01,overall,124432647966.0,92948506276.0
2022-01-01,overall,111060009398.0,92822474443.0
2022-02-01,overall,101741736349.0,82589281335.0
2022-03-01,overall,131488115750.0,105244068249.0
2022-04-01,overall,127482872603.0,104107465827.0
2022-05-01,overall,120589641890.0,107791338885.0
2022-06-01,overall,144275465344.0,121093513037.0
2022-07-01,overall,134325516668.0,118486734147.0
2022-08-01,overall,141518884251.0,124231338673.0
2022-09-01,overall,144249619884.0,112410395977.0
2022-10-01,overall,131977237731.0,113518137284.0
2022-11-01,overall,129693918792.0,107890405297.0
2022-12-01,overall,131606255974.0,103626239002.0
2023-01-01,overall,112665503447.0,94508322194.0
2023-02-01,overall,112682126759.0,92702965465.0
2023-03-01,overall,129744831494.0,104468654122.0
2023-04-01,overall,105165660262.0,93820563188.0
2023-05-01,overall,119515771061.0,104104705103.0
2023-06-01,overall,123941958756.0,94874801836.0
2023-07-01,overall,116765364662.0,99458206325.0
2023-08-01,overall,115180797911.0,97850425300.0
2023-09-01,overall,124334098167.0,99936529323.0
2023-10-01,overall,126151698556.0,113187277268.0
2023-11-01,overall,121603985323.0,109500988928.0
2023-12-01,overall,118446907960.0,106630601597.0
2024-01-01,overall,122410483788.0,112237969000.0
2024-02-01,overall,111356905075.0,100116365899.0
2024-03-01,overall,128564532464.0,115845336043.0
2024-04-01,overall,114695194503.0,106953536948.0
2024-05-01,overall,128037443455.0,118082517423.0
2024-06-01,overall,126016519225.0,100413753072.0
2024-07-01,overall,131146689133.0,105034615894.0
2024-08-01,overall,129003536468.0,123489842567.0
2024-09-01,overall,123557385057.0,110790021705.0
2024-10-01,overall,128138741607.0,116269336659.0
2024-11-01,overall,126309940934.0,111259497681.0
2024-12-01,overall,138475767192.0,119342145998.0
2025-01-01,overall,122814047068.0,119155121782.0
2025-02-01,overall,118241868379.0,105624939200.0
2025-03-01,overall,137303572007.00002,112534811159.0
2025-04-01,overall,133561153674.0,128374238104.0
2000-01-01,0,491864874.0,846099009.0
2000-02-01,0,425641394.0,830343028.0
2000-03-01,0,553169207.0,916847192.0
2000-04-01,0,509671983.0,902658686.0
2000-05-01,0,553327793.0,998721851.0
2000-06-01,0,574066614.0,912421156.0
2000-07-01,0,551376941.0,943803644.0
2000-08-01,0,564107493.0,936668912.0
2000-09-01,0,579122481.0,1010042988.0
2000-10-01,0,541286968.0,1053360696.0
2000-11-01,0,580391685.0,982309825.0
2000-12-01,0,546274866.0,1059836120.0
2001-01-01,0,488496781.0,1000678835.0
2001-02-01,0,506056455.0,977962266.0
2001-03-01,0,520627270.0,931108312.0
2001-04-01,0,527119076.0,938563839.0
2001-05-01,0,553798125.0,1089869896.0
2001-06-01,0,547169168.0,1029817569.0
2001-07-01,0,559665097.0,954133170.0
2001-08-01,0,579510226.0,1034258649.0
2001-09-01,0,557334557.0,1036878312.0
2001-10-01,0,562199767.0,1124235746.0
2001-11-01,0,624307845.0,1067494850.0
2001-12-01,0,554984663.0,1091952831.0
2002-01-01,0,618807890.0,1092015086.0
2002-02-01,0,507922027.0,851369244.0
2002-03-01,0,608539699.0,1038511131.0
2002-04-01,0,589273368.0,1032066729.0
2002-05-01,0,575206682.0,996594785.0
2002-06-01,0,568683676.0,941611765.0
2002-07-01,0,629609655.0,1128266920.0
2002-08-01,0,610320314.0,1004156211.0
2002-09-01,0,667441109.0,1067077977.0
2002-10-01,0,718628382.0,1162427932.0
2002-11-01,0,733003956.0,1203712015.0
2002-12-01,0,649558467.0,921569677.0
2003-01-01,0,755813515.0,1202577527.0
2003-02-01,0,557425271.0,871309670.0
2003-03-01,0,677252281.0,1109637525.0
2003-04-01,0,680298827.0,883932738.0
2003-05-01,0,638476867.0,931179513.0
2003-06-01,0,682078088.0,960067111.0
2003-07-01,0,676117310.0,1106935635.0
2003-08-01,0,704538863.0,843098442.0
2003-09-01,0,702981181.0,963707116.0
2003-10-01,0,824924714.0,1217635124.0
2003-11-01,0,700517083.0,1196179710.0
2003-12-01,0,823534906.0,1441387094.0
2004-01-01,0,669946869.0,1351476313.0
2004-02-01,0,712309222.0,1063270886.0
2004-03-01,0,800518012.0,1286647208.0
2004-04-01,0,863161439.0,1401939326.0
2004-05-01,0,796464765.0,1239866057.0
2004-06-01,0,880772147.0,1470493201.0
2004-07-01,0,869892830.0,1449482611.0
2004-08-01,0,870151262.0,1437291495.0
2004-09-01,0,892520987.0,1424039514.0
2004-10-01,0,934018181.0,1518507087.0
2004-11-01,0,796465584.0,1322851799.0
2004-12-01,0,940201831.0,1516207549.0
2005-01-01,0,788861275.0,1529794190.0
2005-02-01,0,721091699.0,1140178872.0
2005-03-01,0,936103843.0,1464390135.0
2005-04-01,0,843887467.0,1693925472.0
2005-05-01,0,862581569.0,1226076065.0
2005-06-01,0,884680773.0,1568560633.0
2005-07-01,0,876860366.0,1575732681.0
2005-08-01,0,960401471.0,1357424380.0
2005-09-01,0,1007950141.0,1497565628.0
2005-10-01,0,1042556403.0,1674862101.0
2005-11-01,0,835027274.0,1365962053.0
2005-12-01,0,994944167.0,1685697044.0
2006-01-01,0,856111006.0,1475040809.0
2006-02-01,0,779645226.0,1393848279.0
2006-03-01,0,971002805.0,1609911820.0
2006-04-01,0,877837288.0,1752884830.0
2006-05-01,0,989455168.0,1650607954.0
2006-06-01,0,923962105.0,1666700845.0
2006-07-01,0,939836065.0,1564581590.0
2006-08-01,0,1007767979.0,1802519869.0
2006-09-01,0,1082203208.0,1900144255.0
2006-10-01,0,963317265.0,1672545434.0
2006-11-01,0,1070887508.0,1708812420.0
2006-12-01,0,1019513866.0,1770344344.0
2007-01-01,0,1063357572.0,1854875338.0
2007-02-01,0,875984014.0,1640785514.0
2007-03-01,0,1113137914.0,1979927009.0
2007-04-01,0,1080300771.0,1875505571.0
2007-05-01,0,1073430948.0,1789932610.0
2007-06-01,0,1045789667.0,1880421057.0
2007-07-01,0,1123618533.0,1762982901.0
2007-08-01,0,1241039175.0,2328786914.0
2007-09-01,0,1312080614.0,2207031286.0
2007-10-01,0,1252916021.0,2049071188.0
2007-11-01,0,1323412319.0,1950867611.0
2007-12-01,0,1345424631.0,2095667996.0
2008-01-01,0,1343392412.0,2249332724.0
2008-02-01,0,1168752553.0,2141070124.0
2008-03-01,0,1390029822.0,2126888780.0
2008-04-01,0,1385386697.0,2411500110.0
2008-05-01,0,1478237328.0,2345244053.0
2008-06-01,0,1529913812.0,2497363290.0
2008-07-01,0,1617410439.0,3032413870.0
2008-08-01,0,1857528478.0,2404578639.0
2008-09-01,0,1662793056.0,2257600236.0
2008-10-01,0,1476984718.0,1889086620.0
2008-11-01,0,1591842592.0,2134327521.0
2008-12-01,0,1349440017.0,2479854720.0
2009-01-01,0,1220565721.0,2204213752.0
2009-02-01,0,1254665437.0,1861921722.0
2009-03-01,0,1282217642.0,2302641917.0
2009-04-01,0,1254279473.0,2247120820.0
2009-05-01,0,1340195990.0,2221490522.0
2009-06-01,0,1367877530.0,2046973503.0
2009-07-01,0,1296775077.0,2493769506.0
2009-08-01,0,1294423456.0,2199972585.0
2009-09-01,0,1230723830.0,2222967513.0
2009-10-01,0,1448992251.0,2399792374.0
2009-11-01,0,1293427604.0,2130757155.0
2009-12-01,0,1506853234.0,2400499163.0
2010-01-01,0,1413867598.0,2600360909.0
2010-02-01,0,1187106832.0,2007992743.0
2010-03-01,0,1543728641.0,2434839846.0
2010-04-01,0,1473327184.0,2632139078.0
2010-05-01,0,1397776912.0,2364721326.0
2010-06-01,0,1515580182.0,2642802492.0
2010-07-01,0,1590915997.0,2780054059.0
2010-08-01,0,1545243760.0,2390701900.0
2010-09-01,0,1462438464.0,2448625743.0
2010-10-01,0,1676019978.0,2315749432.0
2010-11-01,0,1602823959.0,2792803926.0
2010-12-01,0,1759139886.0,2841968556.0
2011-01-01,0,1628916283.0,2715166128.0
2011-02-01,0,1298484107.0,2237860949.0
2011-03-01,0,1707159490.0,2670584894.0
2011-04-01,0,1686566468.0,2946477668.0
2011-05-01,0,1684706807.0,2909747006.0
2011-06-01,0,1730539282.0,2657855190.0
2011-07-01,0,1760206739.0,3340068672.0
2011-08-01,0,1802108477.0,2811016450.0
2011-09-01,0,1659414426.0,2911267224.0
2011-10-01,0,1852540856.0,2761123373.0
2011-11-01,0,1849503721.0,3127201024.0
2011-12-01,0,1895072389.0,3404149851.0
2012-01-01,0,1526154487.0,2971039482.0
2012-02-01,0,1629187894.0,2630514377.0
2012-03-01,0,1735642736.0,2898189318.0
2012-04-01,0,1606542187.0,2858601260.0
2012-05-01,0,1798830758.0,3026228211.0
2012-06-01,0,1718673366.0,3055428468.0
2012-07-01,0,1718423940.0,2867958287.0
2012-08-01,0,1644694536.0,3153499924.0
2012-09-01,0,1782839982.0,3065036894.0
2012-10-01,0,1844583189.0,3254928627.0
2012-11-01,0,1895356457.0,3136884092.0
2012-12-01,0,1790970939.0,3172197844.0
2013-01-01,0,1782513081.0,3024862855.0
2013-02-01,0,1475043436.0,2521610855.0
2013-03-01,0,1926441370.0,3238917582.0
2013-04-01,0,1868161214.0,3055510130.0
2013-05-01,0,1785445129.0,3408218954.0
2013-06-01,0,1735944342.0,2768494653.0
2013-07-01,0,1909388514.0,3474786840.0
2013-08-01,0,1768079556.0,3288452427.0
2013-09-01,0,1822570215.0,3472837175.0
2013-10-01,0,2065677545.0,3548012463.0
2013-11-01,0,2005575454.0,3445566368.0
2013-12-01,0,1955700463.0,3610089732.0
2014-01-01,0,1924147905.0,3861978956.0
2014-02-01,0,1864437058.0,3085466347.0
2014-03-01,0,2147872213.0,3359734415.0
2014-04-01,0,2217051378.0,3245695902.0
2014-05-01,0,2148240165.0,3812961160.0
2014-06-01,0,2107861340.0,3620084671.0
2014-07-01,0,2063864980.0,3370290533.0
2014-08-01,0,2274563620.0,3877515677.0
2014-09-01,0,2250055780.0,3322208566.0
2014-10-01,0,2266552649.0,3885595069.0
2014-11-01,0,2103281134.0,3342400973.0
2014-12-01,0,2278736181.0,3858698029.0
2015-01-01,0,2135105038.0,3775777748.0
2015-02-01,0,1821181716.0,3255047678.0
2015-03-01,0,2210867191.0,3562183291.0
2015-04-01,0,2130335665.0,3570287439.0
2015-05-01,0,2086501793.0,3586721496.0
2015-06-01,0,2183226352.0,3671422585.0
2015-07-01,0,2190727836.0,3563165260.0
2015-08-01,0,2346906755.0,3660877845.0
2015-09-01,0,2529564212.0,4048832938.0
2015-10-01,0,2693041547.0,4374691473.0
2015-11-01,0,2396613357.0,3798522070.0
2015-12-01,0,2645829834.0,4475945042.0
2016-01-01,0,2428684025.0,4163593028.0
2016-02-01,0,2117385997.0,3537151419.0
2016-03-01,0,2501151056.0,4143094034.0
2016-04-01,0,2362982892.0,3558230699.0
2016-05-01,0,2409603205.0,3564708145.0
2016-06-01,0,2573547533.0,3747489443.0
2016-07-01,0,2217211001.0,3444093288.0
2016-08-01,0,2533010728.0,4056947069.0
2016-09-01,0,2572322572.0,4022059267.0
2016-10-01,0,2693604881.0,3875609068.0
2016-11-01,0,2878100490.0,4315024505.0
2016-12-01,0,2930394348.0,4337812406.0
2017-01-01,0,2349394638.0,4300048596.0
2017-02-01,0,2495675888.0,4044910324.0
2017-03-01,0,2925490215.0,4750126246.0
2017-04-01,0,2607078941.0,4080441338.0
2017-05-01,0,2772860140.0,4804254630.0
2017-06-01,0,2460629599.0,4009886913.0
2017-07-01,0,2626333579.0,4051405563.0
2017-08-01,0,2818692391.0,4487166439.0
2017-09-01,0,2573977258.0,3850459543.0
2017-10-01,0,2710597367.0,4524254531.0
2017-11-01,0,2912756613.0,4440072901.0
2017-12-01,0,2588338455.0,3945192926.0
2018-01-01,0,2535435605.0,4492156449.0
2018-02-01,0,2155832790.0,3604423679.0
2018-03-01,0,2721072880.0,4046419045.0
2018-04-01,0,2528325148.0,4127306143.0
2018-05-01,0,2622509100.0,4172719735.0
2018-06-01,0,2518420204.0,4210616906.0
2018-07-01,0,2648120056.0,4122567655.0
2018-08-01,0,2693500421.0,4462932119.0
2018-09-01,0,2655098485.0,4070600538.0
2018-10-01,0,2897893479.0,4293741010.0
2018-11-01,0,2763384553.0,4266948940.0
2018-12-01,0,2835658325.0,4302866678.0
2019-01-01,0,2628794867.0,4775700242.0
2019-02-01,0,2195785579.0,3447990134.0
2019-03-01,0,2898791529.0,4346093747.0
2019-04-01,0,2850844295.0,4558448487.0
2019-05-01,0,2998644783.0,4313849420.0
2019-06-01,0,2487616460.0,3883836055.0
2019-07-01,0,3002273554.0,4518101814.0
2019-08-01,0,2985621121.0,4343765780.0
2019-09-01,0,2784884372.0,3925855392.0
2019-10-01,0,3093677399.0,4365367102.0
2019-11-01,0,3124157051.0,4212909084.0
2019-12-01,0,3043300451.0,4771322515.0
2020-01-01,0,2739089175.0,4523331353.0
2020-02-01,0,2732421606.0,4376382747.0
2020-03-01,0,2784668867.0,5295941582.0
2020-04-01,0,2494045480.0,4538174396.0
2020-05-01,0,2545208376.0,4304048114.0
2020-06-01,0,2953346243.0,4707892497.0
2020-07-01,0,2978700757.0,4346279174.0
2020-08-01,0,2828471077.0,4689756140.0
2020-09-01,0,2835342714.0,4514461435.0
2020-10-01,0,3038508056.0,4648268562.0
2020-11-01,0,2798841307.0,4651892563.0
2020-12-01,0,3051832962.0,4878574154.0
2021-01-01,0,2903254938.0,4709109581.0
2021-02-01,0,2897322068.0,4414076534.0
2021-03-01,0,3353936594.0,5341377492.0
2021-04-01,0,3037831134.0,5639050562.0
2021-05-01,0,2835213310.0,4951216731.0
2021-06-01,0,3130011303.0,5620085522.0
2021-07-01,0,3140552309.0,5407785180.0
2021-08-01,0,3245348079.0,4953825690.0
2021-09-01,0,3244369772.0,5543950887.0
2021-10-01,0,3477225554.0,5372081048.0
2021-11-01,0,3607294038.0,5627198770.0
2021-12-01,0,3822199367.0,6070868659.0
2022-01-01,0,3336190138.0,6724951114.0
2022-02-01,0,3056534775.0,4912442174.0
2022-03-01,0,3750887047.0,6231180561.0
2022-04-01,0,3821295652.0,5885356170.0
2022-05-01,0,3307058503.0,6483508281.0
2022-06-01,0,3832064414.0,6339892081.0
2022-07-01,0,3800895443.0,6317829863.0
2022-08-01,0,3977771402.0,6957382245.0
2022-09-01,0,3802392403.0,6329589699.0
2022-10-01,0,3845853404.0,6643286059.0
2022-11-01,0,4034494787.0,6517041932.0
2022-12-01,0,4044772865.0,6278947135.0
2023-01-01,0,3079996699.0,6165827670.0
2023-02-01,0,3539302354.0,5731959438.0
2023-03-01,0,4039861151.0,7098445125.0
2023-04-01,0,3251404779.0,6416599582.0
2023-05-01,0,3898338912.0,6684642868.0
2023-06-01,0,3853968821.0,6171562165.0
2023-07-01,0,3845414846.0,6430526463.0
2023-08-01,0,3986252332.0,6247564407.0
2023-09-01,0,4090614149.0,6604315855.0
2023-10-01,0,4298159144.0,7181482980.0
2023-11-01,0,4448573179.0,6950776419.0
2023-12-01,0,4129859204.0,7102919413.0
2024-01-01,0,4044694749.0,8578978961.0
2024-02-01,0,3896142296.0,6284265101.0
2024-03-01,0,4387865270.0,7788031964.0
2024-04-01,0,3821296465.0,7437562388.0
2024-05-01,0,4565395557.0,7670417789.0
2024-06-01,0,4292405626.0,3646731124.0
2024-07-01,0,4816073845.0,3993848245.0
